MSFRTN_RESC_REPRT_NO,ACDNT_CAUSE,PRCS_RESULT_SE_NM,DCLR_YMD,DCLR_TM,DCLR_YR,SEASON_SE_NM,QTR_SE,DCLR_MNTH,DCLR_DAY,DCLR_HOUR,DCLR_MIN,DAYWK,DSP_YMD,DSP_TM,DSP_YR,DSP_MNTH,DSP_DAY,DSP_HOUR,DSP_MIN,SPT_ARVL_YMD,SPT_ARVL_TM,SPT_ARVL_YR,SPT_ARVL_MNTH,SPT_ARVL_DAY,SPT_ARVL_HOUR,SPT_ARVL_MIN,RESC_CMPTN_YMD,RESC_CMPTN_TM,RESC_CMPTN_YR,RESC_CMPTN_MNTH,RESC_CMPTN_DAY,RESC_CMPTN_HOUR,RESC_CMPTN_MIN,HMG_YMD,HMG_TM,HMG_YR,HMG_MNTH,HMG_DAY,HMG_HOUR,HMG_MIN,SIDO_NM,SIGUNGU_NM,EMD_NM,EMD_SE_NM,LOC_INFO_X,LOC_INFO_Y,SPT_FRSTT_DIST,ACDNT_PLACE_NM,ACDNT_PLACE_DETAIL_NM,ACDNT_CAUSE_ASORT_NM,TIME_UNIT_TMPRT,TIME_UNIT_WS,TIME_UNIT_WD,TIME_UNIT_HUMIDITY,FRSTT_NM,WARD_NM,LFDAU_NM
20214203108M01170,작동기기,안전조치,20210519,190047,2021,봄,2,05,19,19,00,수요일,20210519,190146,2021,05,19,19,01,20210519,190840,2021,05,19,19,08,20210519,191516,2021,05,19,19,15,20210519,193259,2021,05,19,19,32,강원도,강릉시,구정면,면,128.8661,37.7236,5,농업기계,기타 농업기계,전기적 요인,16,315.0,2.0,76,강릉소방서,내곡119안전센터,
20214216301M00248,"담뱃불, 라이터불",타기관처리,20210519,235112,2021,봄,2,05,19,23,51,수요일,20210519,235156,2021,05,19,23,51,20210519,235501,2021,05,19,23,55,20210519,235935,2021,05,19,23,59,20210520,002813,2021,05,20,00,28,강원도,고성군,거진읍,읍,128.4543,38.4397,8,야외,쓰레기,부주의,16,270.0,2.0,76,고성소방서,거진119안전센터,
20214201103M02096,작동기기,자체처리,20210520,102729,2021,봄,2,05,20,10,27,목요일,20210520,102806,2021,05,20,10,28,20210520,103211,2021,05,20,10,32,20210520,103229,2021,05,20,10,32,20210520,113129,2021,05,20,11,31,강원도,춘천시,온의동,동,,,6,일상서비스,이미용실,전기적 요인,16,315.0,2.0,79,춘천소방서,효자119안전센터,
20214202106M00384,작동기기,타기관처리,20210521,005638,2021,봄,2,05,21,00,56,금요일,20210521,005701,2021,05,21,00,57,20210521,010438,2021,05,21,01,04,20210521,012900,2021,05,21,01,29,20210521,013600,2021,05,21,01,36,강원도,원주시,문막읍,읍,127.8579,37.3341,20,자동차,승용자동차,교통사고,15,90.0,2.0,98,원주소방서,문막119안전센터,
20214202305M00418,작동기기,타기관처리,20210521,005638,2021,봄,2,05,21,00,56,금요일,20210521,005701,2021,05,21,00,57,20210521,010438,2021,05,21,01,04,20210521,012900,2021,05,21,01,29,20210521,013600,2021,05,21,01,36,강원도,원주시,문막읍,읍,127.8667,37.3366,20,자동차,승용자동차,교통사고,15,90.0,2.0,98,원주소방서,문막119안전센터,
20214203109M01683,작동기기,안전조치,20210522,044953,2021,봄,2,05,22,04,49,토요일,20210522,045033,2021,05,22,04,50,20210522,045505,2021,05,22,04,55,20210522,050242,2021,05,22,05,02,20210522,055128,2021,05,22,05,51,강원도,강릉시,입암동,동,128.9186,37.7603,7,자동차,승용자동차,기계적 요인,17,225.0,2.0,65,강릉소방서,옥천119안전센터,
20214217303M00296,화학적 발화열,기타,20210522,075053,2021,봄,2,05,22,07,50,토요일,20210522,075217,2021,05,22,07,52,20210522,075526,2021,05,22,07,55,20210522,080405,2021,05,22,08,04,20210522,083241,2021,05,22,08,32,강원도,속초시,대포동,동,128.5986,38.1594,7,야외,쓰레기,화학적 요인,23,315.0,2.0,48,속초소방서,설악119안전센터,
20214201112M00618,기타,안전조치,20210522,154740,2021,봄,2,05,22,15,47,토요일,20210522,154816,2021,05,22,15,48,20210522,155150,2021,05,22,15,51,20210522,155701,2021,05,22,15,57,20210522,155953,2021,05,22,15,59,강원도,춘천시,후평동,동,127.7443,37.8809,1,야외,기타야외,부주의,27,270.0,2.0,45,춘천소방서,후평119안전센터,
20214205104M00330,작동기기,기타,20210522,205609,2021,봄,2,05,22,20,56,토요일,20210522,205635,2021,05,22,20,56,20210522,210130,2021,05,22,21,01,20210522,210130,2021,05,22,21,01,20210522,212028,2021,05,22,21,20,강원도,태백시,화전동,동,128.9783,37.179,5,단독주택,단독주택,부주의,17,360.0,2.0,75,태백소방서,화전119안전센터,
20214214104M00309,작동기기,타기관처리,20210523,015152,2021,봄,2,05,23,01,51,일요일,20210523,015239,2021,05,23,01,52,20210523,022244,2021,05,23,02,22,20210523,022244,2021,05,23,02,22,20210523,030411,2021,05,23,03,04,강원도,강릉시,왕산면,면,128.7361,37.6227,27,자동차,승용자동차,기계적 요인,13,315.0,2.0,94,강릉소방서,내곡119안전센터,
20214202404M01510,"담뱃불, 라이터불",타기관처리,20210523,120621,2021,봄,2,05,23,12,06,일요일,20210523,120704,2021,05,23,12,07,20210523,121216,2021,05,23,12,12,20210523,121246,2021,05,23,12,12,20210523,123345,2021,05,23,12,33,강원도,원주시,단계동,동,127.9325,37.3475,6,야외,쓰레기,부주의,24,270.0,2.0,47,원주소방서,학성119안전센터,
20214203109M01709,작동기기,자체처리,20210523,213915,2021,봄,2,05,23,21,39,일요일,20210523,213943,2021,05,23,21,39,20210523,214403,2021,05,23,21,44,20210523,222335,2021,05,23,22,23,20210523,222335,2021,05,23,22,23,강원도,강릉시,교동,동,128.8979,37.7603,3,위락시설,유흥주점,전기적 요인,24,135.0,6.5,52,강릉소방서,유천119안전센터,
20204210105M00160,작동기기,,20210524,085500,2021,봄,2,05,24,08,55,월요일,20210524,091000,2021,05,24,09,10,20210524,094926,2021,05,24,09,49,20210524,144926,2021,05,24,14,49,20210524,144939,2021,05,24,14,49,강원도,강릉시,왕산면,면,,,31,발전시설,태양광발전,전기적 요인,0,,,0,강릉소방서,내곡119안전센터,
20214216303M00258,"마찰, 전도, 복사",안전조치,20210524,111400,2021,봄,2,05,24,11,14,월요일,20210524,111439,2021,05,24,11,14,20210524,111718,2021,05,24,11,17,20210524,112352,2021,05,24,11,23,20210524,132023,2021,05,24,13,20,강원도,고성군,간성읍,읍,128.47,38.3792,1,음식점,일반주점,부주의,24,45.0,2.0,32,고성소방서,간성119안전센터,
20214219401M00132,미상,기타,20210524,131007,2021,봄,2,05,24,13,10,월요일,20210524,131103,2021,05,24,13,11,20210524,132029,2021,05,24,13,20,20210524,134300,2021,05,24,13,43,20210524,141512,2021,05,24,14,15,강원도,화천군,하남면,면,127.6738,38.087,7,야외,쓰레기,미상,25,315.0,2.0,27,화천소방서,화천119안전센터,
20214201113M01204,미상,안전조치,20210524,141607,2021,봄,2,05,24,14,16,월요일,20210524,141618,2021,05,24,14,16,20210524,141923,2021,05,24,14,19,20210524,150130,2021,05,24,15,01,20210524,165857,2021,05,24,16,58,강원도,춘천시,남산면,면,127.6494,37.7899,21,창고시설,기타 창고,미상,25,270.0,2.0,14,춘천소방서,강촌119안전센터,
20204210105M00160,작동기기,,20210524,180000,2021,봄,2,05,24,18,00,월요일,20210524,180000,2021,05,24,18,00,20210524,180000,2021,05,24,18,00,20210524,180000,2021,05,24,18,00,20210524,190000,2021,05,24,19,00,강원도,속초시,동명동,동,,,2,공동주택,아파트,전기적 요인,22,225.0,2.0,25,속초소방서,영랑119안전센터,
20214209107M00495,작동기기,인명구조,20210525,021929,2021,봄,2,05,25,02,19,화요일,20210525,022012,2021,05,25,02,20,20210525,022928,2021,05,25,02,29,20210525,023551,2021,05,25,02,35,20210525,030651,2021,05,25,03,06,강원도,영월군,영월읍,읍,128.4969,37.1744,5,기타건축물,기타 건축물,전기적 요인,11,45.0,2.0,73,영월소방서,영월119안전센터,
20214204104M00272,작동기기,기타,20210525,092138,2021,봄,2,05,25,09,21,화요일,20210525,092230,2021,05,25,09,22,20210525,092607,2021,05,25,09,26,20210525,092801,2021,05,25,09,28,20210525,111257,2021,05,25,11,12,강원도,동해시,천곡동,동,129.1231,37.5161,2,음식점,양식,전기적 요인,13,225.0,2.0,76,동해소방서,천곡119안전센터,
20214206103M00726,"담뱃불, 라이터불",자체처리,20210525,095215,2021,봄,2,05,25,09,52,화요일,20210525,095239,2021,05,25,09,52,20210525,095658,2021,05,25,09,56,20210525,105019,2021,05,25,10,50,20210525,105019,2021,05,25,10,50,강원도,속초시,장사동,동,128.5897,38.2222,7,야외,쓰레기,부주의,14,315.0,2.0,69,속초소방서,영랑119안전센터,
20214203104M00704,"불꽃, 불티",안전조치,20210525,141327,2021,봄,2,05,25,14,13,화요일,20210525,141419,2021,05,25,14,14,20210525,142528,2021,05,25,14,25,20210525,151547,2021,05,25,15,15,20210525,152247,2021,05,25,15,22,강원도,강릉시,사천면,면,128.8379,37.8426,13,야외,야적장,부주의,19,270.0,6.5,38,강릉소방서,경포119안전센터,
20214203105M00866,"담뱃불, 라이터불",자체처리,20210525,142309,2021,봄,2,05,25,14,23,화요일,20210525,142341,2021,05,25,14,23,20210525,143339,2021,05,25,14,33,20210525,143706,2021,05,25,14,37,20210525,150522,2021,05,25,15,05,강원도,강릉시,두산동,동,128.931,37.7675,8,야외,기타야외,부주의,21,225.0,2.0,46,강릉소방서,포남119안전센터,
20214202305M00427,작동기기,자체처리,20210526,090111,2021,봄,2,05,26,09,01,수요일,20210526,090314,2021,05,26,09,03,20210526,091349,2021,05,26,09,13,20210526,091349,2021,05,26,09,13,20210526,102125,2021,05,26,10,21,강원도,원주시,부론면,면,,,31,자동차,승용자동차,기계적 요인,12,315.0,2.0,88,원주소방서,문막119안전센터,
20214203108M01242,작동기기,안전조치,20210526,130046,2021,봄,2,05,26,13,00,수요일,20210526,130117,2021,05,26,13,01,20210526,130640,2021,05,26,13,06,20210526,131238,2021,05,26,13,12,20210526,134538,2021,05,26,13,45,강원도,강릉시,교동,동,,,3,단독주택,기타 단독주택,기계적 요인,24,225.0,2.0,31,강릉소방서,유천119안전센터,
20214211104M00199,작동기기,타기관처리,20210526,214737,2021,봄,2,05,26,21,47,수요일,20210526,214815,2021,05,26,21,48,20210526,215536,2021,05,26,21,55,20210526,222252,2021,05,26,22,22,20210526,223259,2021,05,26,22,32,강원도,정선군,고한읍,읍,,,36,기타건축물,기타 건축물,전기적 요인,15,225.0,6.5,554,정선소방서,고한119안전센터,
20214201103M02248,"마찰, 전도, 복사",안전조치,20210527,194904,2021,봄,2,05,27,19,49,목요일,20210527,195010,2021,05,27,19,50,20210527,195501,2021,05,27,19,55,20210528,200029,2021,05,28,20,00,20210528,200214,2021,05,28,20,02,강원도,춘천시,근화동,동,127.7166,37.8723,5,공동주택,아파트,부주의,17,90.0,2.0,91,춘천소방서,소양119안전센터,
20214208107M00823,"담뱃불, 라이터불",인명구조,20210527,204943,2021,봄,2,05,27,20,49,목요일,20210527,205027,2021,05,27,20,50,20210527,210112,2021,05,27,21,01,20210527,211147,2021,05,27,21,11,20210527,223741,2021,05,27,22,37,강원도,홍천군,북방면,면,127.877,37.7375,11,단독주택,단독주택,방화,15,180.0,2.0,90,홍천소방서,홍천119안전센터,북방119지역대
20214201102M00898,미상,안전조치,20210527,232932,2021,봄,2,05,27,23,29,목요일,20210527,233031,2021,05,27,23,30,20210527,233402,2021,05,27,23,34,20210527,233615,2021,05,27,23,36,20210527,233615,2021,05,27,23,36,강원도,춘천시,근화동,동,127.7157,37.8741,5,야외,쓰레기,부주의,16,180.0,2.0,85,춘천소방서,소양119안전센터,
20214203108M01260,작동기기,인명구조,20210528,121127,2021,봄,2,05,28,12,11,금요일,20210528,121159,2021,05,28,12,11,20210528,123406,2021,05,28,12,34,20210528,124002,2021,05,28,12,40,20210528,140500,2021,05,28,14,05,강원도,강릉시,왕산면,면,128.7741,37.6262,19,자동차,승용자동차,기계적 요인,8,225.0,2.0,97,강릉소방서,내곡119안전센터,
20214203105M00883,작동기기,자체처리,20210528,122334,2021,봄,2,05,28,12,23,금요일,20210528,122419,2021,05,28,12,24,20210528,122842,2021,05,28,12,28,20210528,122913,2021,05,28,12,29,20210528,140338,2021,05,28,14,03,강원도,강릉시,옥천동,동,128.8992,37.7577,4,위락시설,유흥주점,전기적 요인,13,315.0,2.0,90,강릉소방서,옥천119안전센터,
20214203109M01778,"불꽃, 불티",안전조치,20210529,162714,2021,봄,2,05,29,16,27,토요일,20210529,162752,2021,05,29,16,27,20210529,163122,2021,05,29,16,31,20210529,163746,2021,05,29,16,37,20210529,170522,2021,05,29,17,05,강원도,강릉시,내곡동,동,128.8825,37.7453,3,단독주택,다가구주택,부주의,21,270.0,2.0,44,강릉소방서,내곡119안전센터,
20214201102M00914,작동기기,안전조치,20210529,175451,2021,봄,2,05,29,17,54,토요일,20210529,175531,2021,05,29,17,55,20210529,175723,2021,05,29,17,57,20210529,180603,2021,05,29,18,06,20210529,213643,2021,05,29,21,36,강원도,춘천시,근화동,동,127.7192,37.8778,4,자동차,승용자동차,전기적 요인,16,270.0,2.0,85,춘천소방서,소양119안전센터,
20214209321M00032,미상,안전조치,20210529,224115,2021,봄,2,05,29,22,41,토요일,20210529,224249,2021,05,29,22,42,20210529,225610,2021,05,29,22,56,20210529,230912,2021,05,29,23,09,20210529,232151,2021,05,29,23,21,강원도,태백시,혈동,동,128.8978,37.1233,10,자동차,승용자동차,방화의심,9,315.0,2.0,88,태백소방서,황지119안전센터,
20214203104M00732,작동기기,기타,20210530,015117,2021,봄,2,05,30,01,51,일요일,20210530,015222,2021,05,30,01,52,20210530,020534,2021,05,30,02,05,20210530,020736,2021,05,30,02,07,20210530,034236,2021,05,30,03,42,강원도,양양군,현남면,면,128.785,37.9447,23,자동차,화물자동차,전기적 요인,15,315.0,,59,양양소방서,하조대119안전센터,
20214203107M00150,"마찰, 전도, 복사",기타,20210530,120940,2021,봄,2,05,30,12,09,일요일,20210530,121017,2021,05,30,12,10,20210530,123132,2021,05,30,12,31,20210530,124635,2021,05,30,12,46,20210530,130856,2021,05,30,13,08,강원도,강릉시,강동면,면,129.0367,37.6194,32,자동차,화물자동차,기계적 요인,22,135.0,2.0,48,강릉소방서,옥계119안전센터,
20214217302M00513,미상,안전조치,20210530,131609,2021,봄,2,05,30,13,16,일요일,20210530,131649,2021,05,30,13,16,20210530,132120,2021,05,30,13,21,20210530,133200,2021,05,30,13,32,20210530,150938,2021,05,30,15,09,강원도,양양군,양양읍,읍,128.6447,38.0599,2,자동차,승용자동차,미상,21,45.0,2.0,53,양양소방서,양양119안전센터,
20214213106M00224,"불꽃, 불티",안전조치,20210530,221001,2021,봄,2,05,30,22,10,일요일,20210530,221048,2021,05,30,22,10,20210530,221631,2021,05,30,22,16,20210530,223200,2021,05,30,22,32,20210530,225414,2021,05,30,22,54,강원도,횡성군,횡성읍,읍,127.9904,37.4943,2,기타건축물,기타 건축물,부주의,23,45.0,2.0,65,횡성소방서,횡성119안전센터,
20214213102M00245,"마찰, 전도, 복사",타기관처리,20210531,075758,2021,봄,2,05,31,07,57,월요일,20210531,075901,2021,05,31,07,59,20210531,081333,2021,05,31,08,13,20210531,082217,2021,05,31,08,22,20210531,085605,2021,05,31,08,56,강원도,횡성군,둔내면,면,128.223,37.4963,48,자동차,화물자동차,기계적 요인,14,135.0,2.0,99,횡성소방서,둔내119안전센터,
20214205105M00548,작동기기,안전조치,20210531,142555,2021,봄,2,05,31,14,25,월요일,20210531,142600,2021,05,31,14,26,20210531,142631,2021,05,31,14,26,20210531,143503,2021,05,31,14,35,20210531,150803,2021,05,31,15,08,강원도,태백시,황지동,동,128.9919,37.1692,1,공동주택,연립주택,부주의,16,90.0,2.0,82,태백소방서,황지119안전센터,
20214206110M01423,"불꽃, 불티",타기관처리,20210531,154557,2021,봄,2,05,31,15,45,월요일,20210531,154649,2021,05,31,15,46,20210531,155322,2021,05,31,15,53,20210531,155322,2021,05,31,15,53,20210531,155543,2021,05,31,15,55,강원도,고성군,토성면,면,128.5103,38.2056,6,숙박시설,콘도미니엄,부주의,17,225.0,2.0,97,고성소방서,동광119안전센터,
20214206110M01420,"불꽃, 불티",타기관처리,20210531,165220,2021,봄,2,05,31,16,52,월요일,20210531,165303,2021,05,31,16,53,20210531,165605,2021,05,31,16,56,20210531,165718,2021,05,31,16,57,20210531,172928,2021,05,31,17,29,강원도,속초시,교동,동,128.5719,38.1983,2,자동차,승용자동차,부주의,19,135.0,2.0,79,속초소방서,노학119안전센터,
20214203108M01296,작동기기,인명검색,20210601,180156,2021,여름,2,06,01,18,01,화요일,20210601,180235,2021,06,01,18,02,20210601,180952,2021,06,01,18,09,20210601,184858,2021,06,01,18,48,20210601,193352,2021,06,01,19,33,강원도,강릉시,성산면,면,128.8397,37.7533,4,창고시설,기타 창고,부주의,23,135.0,2.0,70,강릉소방서,유천119안전센터,
20214211301M00137,"불꽃, 불티",타기관처리,20210601,222047,2021,여름,2,06,01,22,20,화요일,20210601,222133,2021,06,01,22,21,20210601,223623,2021,06,01,22,36,20210601,235513,2021,06,01,23,55,20210602,012528,2021,06,02,01,25,강원도,정선군,임계면,면,128.6977,37.6619,45,동식물시설,기타 동식물시설,부주의,16,180.0,2.0,97,정선소방서,임계119안전센터,
20214209106M00070,작동기기,타기관처리,20210602,004209,2021,여름,2,06,02,00,42,수요일,20210602,004247,2021,06,02,00,42,20210602,005844,2021,06,02,00,58,20210602,044051,2021,06,02,04,40,20210602,044937,2021,06,02,04,49,강원도,영월군,중동면,면,128.7377,37.1847,35,동식물시설,기타 동식물시설,부주의,15,45.0,2.0,78,영월소방서,중동119안전센터,
20214203109M01832,"담뱃불, 라이터불",타기관처리,20210603,005317,2021,여름,2,06,03,00,53,목요일,20210603,005345,2021,06,03,00,53,20210603,005805,2021,06,03,00,58,20210603,005922,2021,06,03,00,59,20210603,013219,2021,06,03,01,32,강원도,강릉시,교동,동,128.8945,37.7604,3,음식점,"커피숍,다방,카페(휴게)",방화의심,18,135.0,2.0,94,강릉소방서,옥천119안전센터,
20214214106M00240,작동기기,인명검색,20210603,045031,2021,여름,2,06,03,04,50,목요일,20210603,045125,2021,06,03,04,51,20210603,045737,2021,06,03,04,57,20210603,050500,2021,06,03,05,05,20210603,075245,2021,06,03,07,52,강원도,평창군,평창읍,읍,128.4056,37.3947,5,단독주택,단독주택,전기적 요인,13,225.0,2.0,91,평창소방서,평창119안전센터,
20214204104M00298,작동기기,자체처리,20210603,095140,2021,여름,2,06,03,09,51,목요일,20210603,095208,2021,06,03,09,52,20210603,095846,2021,06,03,09,58,20210603,095846,2021,06,03,09,58,20210603,111634,2021,06,03,11,16,강원도,강릉시,강동면,면,129.0517,37.6733,24,노유자시설,장애인재활시설,전기적 요인,18,135.0,6.5,96,강릉소방서,옥계119안전센터,정동119지역대
20214202404M01652,작동기기,자체처리,20210603,163357,2021,여름,2,06,03,16,33,목요일,20210603,163431,2021,06,03,16,34,20210603,163726,2021,06,03,16,37,20210603,163746,2021,06,03,16,37,20210603,171500,2021,06,03,17,15,강원도,원주시,단구동,동,127.9567,37.3292,2,일상서비스,이미용실,전기적 요인,19,315.0,2.0,91,원주소방서,단구119안전센터,
20214217304M00262,작동기기,기타,20210603,215534,2021,여름,2,06,03,21,55,목요일,20210603,215703,2021,06,03,21,57,20210603,220236,2021,06,03,22,02,20210603,220719,2021,06,03,22,07,20210603,223954,2021,06,03,22,39,강원도,양양군,현북면,면,128.728,38.0156,15,야외,기타야외,전기적 요인,14,315.0,6.5,95,양양소방서,하조대119안전센터,
20214206103M00791,"담뱃불, 라이터불",자체처리,20210604,120552,2021,여름,2,06,04,12,05,금요일,20210604,120633,2021,06,04,12,06,20210604,121458,2021,06,04,12,14,20210604,121458,2021,06,04,12,14,20210604,124654,2021,06,04,12,46,강원도,속초시,대포동,동,128.6071,38.1819,6,창고시설,"창고, 물품저장소",부주의,26,225.0,2.0,29,속초소방서,설악119안전센터,
20214206110M01457,"담뱃불, 라이터불",자체처리,20210604,171907,2021,여름,2,06,04,17,19,금요일,20210604,171941,2021,06,04,17,19,20210604,172629,2021,06,04,17,26,20210604,173534,2021,06,04,17,35,20210604,174034,2021,06,04,17,40,강원도,속초시,노학동,동,128.5523,38.1994,3,들불,숲,부주의,26,315.0,2.0,29,속초소방서,노학119안전센터,
